ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,lat,lon,Location
10839056,JA141476,02-02-2017 14:15,017XX W JULIAN ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1433,14,1,24,6,1164585,1909878,2017,02/14/2017 03:49:42 PM,41.9083197,-87.670832,"(41.908319704, -87.670831997)"
10839058,JA141574,02-03-2017 13:35,036XX W GRENSHAW ST,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1133,11,24,29,6,1152212,1894795,2017,02/14/2017 03:49:42 PM,41.86718364,-87.71668254,"(41.867183643, -87.716682539)"
10839060,JA141576,01/19/2017 12:00:00 PM,002XX E ILLINOIS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1834,18,42,8,11,1178196,1903671,2017,02/14/2017 03:49:42 PM,41.89098807,-87.62102183,"(41.890988065, -87.621021833)"
10839062,JA141825,02-04-2017 17:50,010XX W 104TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2232,22,34,73,11,1171309,1835855,2017,02/14/2017 03:49:42 PM,41.70504774,-87.64829891,"(41.705047735, -87.648298905)"
10839063,JA141480,01/21/2017 01:30:00 PM,017XX W JULIAN ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1433,14,1,24,6,1164585,1909878,2017,02/14/2017 03:49:42 PM,41.9083197,-87.670832,"(41.908319704, -87.670831997)"
10839064,JA141580,02-03-2017 09:50,033XX S WENTWORTH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,915,9,11,34,6,1175488,1882922,2017,02/14/2017 03:49:42 PM,41.83411266,-87.63158971,"(41.834112659, -87.631589714)"
10839065,JA141794,02-04-2017 18:36,032XX W 26TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,1024,10,22,30,26,1155005,1886547,2017,02/14/2017 03:49:42 PM,41.84449469,-87.70664999,"(41.844494687, -87.706649986)"
10839066,JA141776,02-02-2017 23:30,008XX N HAMLIN AVE,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,FALSE,FALSE,1112,11,27,23,3,1150905,1905239,2017,02/14/2017 03:49:42 PM,41.89586877,-87.72120728,"(41.895868773, -87.721207281)"
10839068,JA141817,02-03-2017 20:00,035XX W SCHOOL ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1732,17,35,21,08A,1152399,1921722,2017,02/14/2017 03:49:42 PM,41.94107019,-87.71528382,"(41.941070188, -87.715283815)"
10839069,JA141663,02-04-2017 14:15,053XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,934,9,16,61,6,1166580,1869331,2017,02/14/2017 03:49:42 PM,41.79701251,-87.66466328,"(41.797012513, -87.664663275)"
10839071,JA141873,02-04-2017 16:30,010XX W 47TH PL,810,THEFT,OVER $500,STREET,FALSE,FALSE,933,9,3,61,6,1170228,1873316,2017,02/14/2017 03:49:42 PM,41.80786914,-87.65116967,"(41.807869137, -87.651169665)"
10839073,JA141830,02-04-2017 18:40,005XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,6,1177342,1903838,2017,02/14/2017 03:49:42 PM,41.89146573,-87.62415304,"(41.891465732, -87.624153044)"
10839074,JA141758,02-04-2017 16:48,080XX S MARSHFIELD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,611,6,21,71,04B,1166743,1851305,2017,02/14/2017 03:49:42 PM,41.74754334,-87.66457955,"(41.747543344, -87.664579547)"
10839075,JA141878,02-04-2017 17:50,029XX W LEXINGTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1135,11,2,27,7,1156650,1896556,2017,02/14/2017 03:49:42 PM,41.87192737,-87.70034227,"(41.871927372, -87.70034227)"
10839076,JA141861,02-04-2017 18:00,028XX N LINDER AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2514,25,31,19,6,1139220,1918253,2017,02/14/2017 03:49:42 PM,41.93180142,-87.76380692,"(41.93180142, -87.763806922)"
10839077,JA141670,02-04-2017 13:45,011XX W 63RD ST,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,724,7,16,68,6,1169601,1863016,2017,02/14/2017 03:49:42 PM,41.7796184,-87.65376796,"(41.779618399, -87.653767961)"
10839078,JA141837,02-02-2017 21:49,052XX N WESTERN AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,2011,20,40,4,6,1159409,1934581,2017,02/14/2017 03:49:42 PM,41.9762144,-87.68916408,"(41.976214404, -87.689164079)"
10839079,JA141845,02-04-2017 18:15,053XX N ELSTON AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1621,16,45,11,6,1140934,1935292,2017,02/14/2017 03:49:42 PM,41.97852657,-87.75708711,"(41.978526568, -87.75708711)"
10839080,JA141874,02-04-2017 19:46,042XX W GLADYS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,TRUE,FALSE,1132,11,28,26,18,1148125,1898016,2017,02/14/2017 03:49:42 PM,41.87610203,-87.73160373,"(41.87610203, -87.731603731)"
10839081,JA141835,02-04-2017 17:50,006XX N RIDGEWAY AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1122,11,27,23,18,1151274,1903969,2017,02/14/2017 03:49:42 PM,41.89237653,-87.71988536,"(41.892376532, -87.719885364)"
10839082,JA141888,02-04-2017 19:45,005XX W CHESTNUT ST,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1823,18,27,8,26,1172482,1906126,2017,02/14/2017 03:49:42 PM,41.89785298,-87.64193367,"(41.897852976, -87.641933668)"
10839083,JA141875,02-04-2017 18:48,002XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,114,1,42,32,6,1177258,1901860,2017,02/14/2017 03:49:42 PM,41.8860399,-87.62452154,"(41.886039903, -87.624521539)"
10839084,JA141897,02-02-2017 18:10,013XX N PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,CONVENIENCE STORE,FALSE,FALSE,2534,25,27,23,10,1149466,1908847,2017,02/14/2017 03:49:42 PM,41.90579754,-87.72639871,"(41.905797542, -87.726398709)"
10839085,JA141922,02-04-2017 19:15,026XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,133,1,2,35,6,1177624,1887016,2017,02/14/2017 03:49:42 PM,41.84529875,-87.62362816,"(41.845298749, -87.623628162)"
10839086,JA141537,02-04-2017 12:32,075XX N SEELEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2424,24,49,1,08B,1161338,1950012,2017,02/14/2017 03:49:42 PM,42.01851754,-87.6816385,"(42.018517536, -87.681638499)"
10839087,JA141892,02-04-2017 19:14,067XX S LOOMIS BLVD,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,725,7,17,67,26,1168151,1860283,2017,02/14/2017 03:49:42 PM,41.77215003,-87.65916239,"(41.772150026, -87.659162389)"
10839088,JA141818,02-04-2017 18:30,051XX S UNION AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,935,9,3,61,3,1172506,1870894,2017,02/14/2017 03:49:42 PM,41.801173,-87.64288595,"(41.801173, -87.642885948)"
10839090,JA141881,02-04-2017 19:45,0000X E MONROE ST,560,ASSAULT,SIMPLE,HOTEL/MOTEL,TRUE,FALSE,112,1,42,32,08A,1176591,1899936,2017,02/14/2017 03:49:42 PM,41.88077543,-87.62702903,"(41.880775433, -87.627029031)"
10839091,JA140773,01/30/2017 11:23:00 AM,018XX N TALMAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,1421,14,1,22,11,1158413,1912125,2017,02/14/2017 03:49:42 PM,41.91461422,-87.69344326,"(41.914614222, -87.693443262)"
10839092,JA141821,02-04-2017 17:37,075XX S KENWOOD AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,411,4,5,43,3,1186519,1855230,2017,02/14/2017 03:49:42 PM,41.7578693,-87.59199114,"(41.757869297, -87.59199114)"
10839093,JA141824,01-06-2017 12:00,005XX N MC CLURG CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1834,18,42,8,11,1179104,1903846,2017,02/14/2017 03:49:42 PM,41.89144754,-87.61768188,"(41.89144754, -87.617681884)"
10839094,JA141879,01/31/2017 09:45:00 PM,0000X W 111TH ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,522,5,34,49,2,1177873,1831361,2017,02/14/2017 03:49:42 PM,41.69256976,-87.62439788,"(41.692569761, -87.624397882)"
10839095,JA141807,02-04-2017 18:37,010XX N LAMON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1531,15,37,25,04B,1143506,1906376,2017,02/14/2017 03:49:42 PM,41.89913047,-87.74835404,"(41.899130473, -87.748354035)"
10839098,JA141917,02-04-2017 20:00,055XX W WASHINGTON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1522,15,29,25,7,1139376,1900200,2017,02/14/2017 03:49:42 PM,41.88225903,-87.76367422,"(41.882259032, -87.763674222)"
10839100,JA141768,02-04-2017 16:40,071XX S EAST END AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,324,3,8,43,14,1188771,1857912,2017,02/14/2017 03:49:42 PM,41.76517539,-87.58365228,"(41.765175389, -87.583652283)"
10839101,JA141918,02-04-2017 20:20,068XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,332,3,5,43,08B,1188039,1860024,2017,02/14/2017 03:49:42 PM,41.77098837,-87.58626801,"(41.770988374, -87.586268005)"
10839103,JA141931,02-04-2017 20:23,106XX S CLAREMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,FALSE,2212,22,19,72,14,1162610,1834104,2017,02/14/2017 03:49:42 PM,41.70042817,-87.68020236,"(41.700428166, -87.680202362)"
10839365,JA142229,02-05-2017 03:30,036XX W 63RD ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,823,8,13,65,08B,1153124,1862592,2017,02/14/2017 03:49:42 PM,41.77879632,-87.71418637,"(41.77879632, -87.714186368)"
10839104,JA141607,02-01-2017 06:32,016XX N RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,1421,14,35,24,14,1156563,1910916,2017,02/14/2017 03:49:42 PM,41.9113343,-87.70027271,"(41.911334301, -87.700272705)"
10839105,JA141891,01/31/2017 04:00:00 PM,029XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1412,14,35,21,6,1151979,1919453,2017,02/14/2017 03:49:42 PM,41.93485217,-87.71688745,"(41.934852172, -87.716887451)"
10839107,JA141781,02-04-2017 14:45,003XX W 64TH ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,722,7,20,68,2,1175044,1862506,2017,02/14/2017 03:49:42 PM,41.77809913,-87.63382853,"(41.778099133, -87.633828531)"
10839108,JA141808,02-03-2017 23:30,011XX N WASHTENAW AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1211,12,26,24,7,1158184,1907738,2017,02/14/2017 03:49:42 PM,41.90258062,-87.69440463,"(41.902580623, -87.694404632)"
10839109,JA141904,02-03-2017 07:40,050XX W WASHINGTON BLVD,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1533,15,28,25,5,1142711,1900032,2017,02/14/2017 03:49:42 PM,41.88173662,-87.75143211,"(41.88173662, -87.751432105)"
10839110,JA141911,02-04-2017 16:00,013XX W LAKE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1215,12,27,28,6,1167599,1901569,2017,02/14/2017 03:49:42 PM,41.88545483,-87.65999967,"(41.885454831, -87.65999967)"
10839111,JA141938,02-04-2017 16:30,014XX W WEBSTER AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1811,18,32,7,6,1165948,1914730,2017,02/14/2017 03:49:42 PM,41.9216049,-87.66568629,"(41.921604898, -87.665686285)"
10839112,JA141937,01/26/2017 02:00:00 PM,063XX N FAIRFIELD AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,2413,24,50,2,6,1156849,1941905,2017,02/14/2017 03:49:42 PM,41.99636424,-87.69837856,"(41.996364236, -87.698378563)"
10839114,JA141952,02-04-2017 20:53,002XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,113,1,42,32,6,1177326,1899381,2017,02/14/2017 03:49:42 PM,41.87923585,-87.62434704,"(41.879235852, -87.624347038)"
10839115,JA141718,02-03-2017 10:30,030XX E 79TH PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,422,4,7,46,5,1197863,1852840,2017,02/14/2017 03:49:42 PM,41.75103519,-87.55049725,"(41.751035194, -87.550497246)"
10839116,JA141921,02-03-2017 10:20,117XX S HALSTED ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,BANK,FALSE,FALSE,524,5,34,53,3,1173094,1827146,2017,02/14/2017 03:49:42 PM,41.68110974,-87.64201841,"(41.681109736, -87.642018411)"
10839117,JA141631,02-04-2017 13:11,010XX N WOLCOTT AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1212,12,1,24,6,1163547,1906915,2017,02/14/2017 03:49:42 PM,41.90021095,-87.67472865,"(41.900210953, -87.674728648)"
10839118,JA141905,02-04-2017 20:26,080XX S SAGINAW AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,422,4,7,46,26,1195240,1852204,2017,02/14/2017 03:49:42 PM,41.74935505,-87.56012995,"(41.749355049, -87.560129954)"
10839120,JA141587,02-04-2017 14:41,099XX S EWING AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,432,4,10,52,5,1202138,1839755,2017,02/14/2017 03:49:42 PM,41.71502124,-87.53527653,"(41.715021241, -87.535276532)"
10839121,JA141959,02-04-2017 21:00,062XX S DAMEN AVE,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,714,7,15,67,08A,1164101,1863230,2017,02/14/2017 03:49:42 PM,41.78032315,-87.67392567,"(41.780323147, -87.673925674)"
10839122,JA141945,02-04-2017 21:00,116XX S RACINE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,524,5,34,53,08A,1170417,1827663,2017,02/14/2017 03:49:42 PM,41.682587,-87.65180266,"(41.682586997, -87.651802656)"
10839123,JA141956,02-04-2017 21:10,047XX W FULTON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1113,11,28,25,08B,1144796,1901372,2017,02/14/2017 03:49:42 PM,41.88537469,-87.74374214,"(41.88537469, -87.743742141)"
10839124,JA141676,02-04-2017 14:00,0000X E 8TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,123,1,2,32,26,1176533,1896669,2017,02/14/2017 03:49:42 PM,41.8718119,-87.62734067,"(41.871811902, -87.627340674)"
10839125,JA141839,02-04-2017 18:44,009XX W HUBBARD ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1214,12,27,24,3,1170162,1903265,2017,02/14/2017 03:49:42 PM,41.8900532,-87.65053835,"(41.890053198, -87.650538354)"
10839126,JA141882,02-04-2017 19:45,001XX S STATE ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,08A,1176406,1899586,2017,02/14/2017 03:49:42 PM,41.87981919,-87.6277189,"(41.879819189, -87.627718895)"
10839127,JA141496,02-03-2017 23:00,023XX N LATROBE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2515,25,37,19,7,1140999,1915099,2017,02/14/2017 03:49:42 PM,41.9231139,-87.75734714,"(41.923113901, -87.75734714)"
10839128,JA141975,02-04-2017 21:40,025XX W JARVIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2411,24,50,2,08B,1158214,1949014,2017,02/14/2017 03:49:42 PM,42.01584369,-87.69316178,"(42.015843688, -87.69316178)"
10839130,JA140556,01/25/2017 08:00:00 PM,058XX W JACKSON BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1513,15,29,25,04A,1137651,1898291,2017,02/14/2017 03:49:42 PM,41.87705173,-87.77005454,"(41.877051728, -87.770054537)"
10839134,JA141836,02-04-2017 18:57,019XX W 21ST ST,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,FALSE,FALSE,1234,12,25,31,3,1163859,1890091,2017,02/14/2017 03:49:42 PM,41.85403789,-87.67405733,"(41.854037887, -87.674057333)"
10839135,JA141954,02-04-2017 20:15,042XX W JACKSON BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,ALLEY,TRUE,FALSE,1132,11,28,26,18,1148100,1898347,2017,02/14/2017 03:49:42 PM,41.87701081,-87.731687,"(41.877010813, -87.731687004)"
10839137,JA141986,02-04-2017 21:40,046XX W 84TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,834,8,18,70,08B,1146552,1847929,2017,02/14/2017 03:49:42 PM,41.73868579,-87.73865178,"(41.738685792, -87.738651783)"
10839138,JA141964,02-04-2017 21:21,062XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,825,8,15,66,14,1160441,1863280,2017,02/14/2017 03:49:42 PM,41.78053659,-87.68734253,"(41.780536589, -87.68734253)"
10839139,JA141962,01/27/2017 12:00:00 PM,043XX W 77TH PL,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,834,8,13,70,10,1148820,1852998,2017,02/14/2017 03:49:42 PM,41.75255272,-87.730212,"(41.752552724, -87.730212001)"
10839140,JA141920,02-04-2017 20:11,024XX W 45TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,922,9,12,58,18,1160616,1874762,2017,02/14/2017 03:49:42 PM,41.81204109,-87.68638414,"(41.812041089, -87.686384142)"
10839141,JA141943,02-04-2017 20:35,026XX W 71ST ST,031A,ROBBERY,ARMED: HANDGUN,DEPARTMENT STORE,FALSE,FALSE,831,8,18,66,3,1160120,1857473,2017,02/14/2017 03:49:42 PM,41.76460796,-87.68867896,"(41.76460796, -87.68867896)"
10839142,JA141805,02-04-2017 15:00,059XX S ROCKWELL ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,824,8,16,66,6,1160059,1865116,2017,02/14/2017 03:49:42 PM,41.78558269,-87.68869255,"(41.785582693, -87.688692554)"
10839144,JA141843,02-04-2017 18:45,023XX W 56TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,824,8,16,63,7,1161541,1867571,2017,02/14/2017 03:49:42 PM,41.79228892,-87.68319076,"(41.792288919, -87.683190758)"
10839145,JA141960,02-04-2017 20:02,056XX S MAY ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,712,7,16,68,18,1169612,1867481,2017,02/14/2017 03:49:42 PM,41.79187065,-87.65359823,"(41.791870646, -87.653598225)"
10839146,JA141972,02-04-2017 20:35,0000X S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,1232,12,27,28,26,1171058,1900047,2017,02/14/2017 03:49:42 PM,41.88120318,-87.64734233,"(41.881203182, -87.647342333)"
10839148,JA141885,02-04-2017 19:40,046XX N MAGNOLIA AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1913,19,46,3,6,1167080,1930935,2017,02/14/2017 03:49:42 PM,41.96604791,-87.66106006,"(41.966047906, -87.661060061)"
10839149,JA141481,02-03-2017 22:00,020XX S OAKLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1234,12,25,31,14,1161354,1890157,2017,02/14/2017 03:49:42 PM,41.85427141,-87.68324982,"(41.854271407, -87.683249822)"
10839150,JA141895,02-04-2017 19:30,034XX W OGDEN AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,1024,10,24,29,26,1153548,1890574,2017,02/14/2017 03:49:42 PM,41.8555743,-87.71189003,"(41.855574302, -87.71189003)"
10839151,JA141963,02-04-2017 20:30,0000X E ERIE ST,3970,INTIMIDATION,EXTORTION,RESIDENCE,FALSE,TRUE,1834,18,42,8,26,1176771,1904795,2017,02/14/2017 03:49:42 PM,41.89410472,-87.62622107,"(41.894104719, -87.626221071)"
10839152,JA141946,01/20/2017 12:00:00 PM,012XX N LOCKWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,2532,25,37,25,26,1140802,1907592,2017,02/14/2017 03:49:42 PM,41.90251748,-87.75825594,"(41.902517484, -87.758255943)"
10839153,JA141965,02-04-2017 21:00,036XX W FULLERTON AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,2525,25,35,22,18,1151561,1915709,2017,02/14/2017 03:49:42 PM,41.92458656,-87.71852228,"(41.92458656, -87.718522282)"
10839155,JA141851,02-04-2017 19:07,068XX S CORNELL AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,332,3,5,43,08A,1188380,1860048,2017,02/14/2017 03:49:42 PM,41.7710461,-87.58501728,"(41.771046097, -87.585017278)"
10839158,JA141710,02-04-2017 16:35,009XX N LONG AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1524,15,37,25,08B,1140146,1905592,2017,02/14/2017 03:49:42 PM,41.89704129,-87.76071461,"(41.897041288, -87.760714608)"
10839159,JA141996,02-04-2017 21:45,008XX N CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1531,15,37,25,14,1144207,1904963,2017,02/14/2017 03:49:42 PM,41.8952399,-87.74581479,"(41.895239896, -87.745814792)"
10839161,JA141974,02-04-2017 20:10,003XX N MORGAN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1214,12,27,28,7,1169720,1902299,2017,02/14/2017 03:49:42 PM,41.88741207,-87.65218973,"(41.887412069, -87.652189727)"
10839162,JA141997,02-04-2017 21:49,004XX N ST LOUIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,1123,11,27,23,08B,1152973,1902702,2017,02/14/2017 03:49:42 PM,41.88886626,-87.71367921,"(41.888866255, -87.713679208)"
10839163,JA141596,02-04-2017 14:54,021XX N MELVINA AVE,880,THEFT,PURSE-SNATCHING,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2512,25,29,19,6,1134725,1913664,2017,02/14/2017 03:49:42 PM,41.91928942,-87.78043437,"(41.919289419, -87.780434371)"
10839164,JA141998,02-04-2017 21:46,010XX W WILSON AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,1914,19,46,3,26,1168668,1930721,2017,02/14/2017 03:49:42 PM,41.96542634,-87.65522754,"(41.965426344, -87.655227542)"
10839165,JA141981,02-04-2017 20:51,007XX E 90TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,TRUE,633,6,6,44,04A,1182762,1845464,2017,02/14/2017 03:49:42 PM,41.73115835,-87.60606245,"(41.731158345, -87.606062451)"
10839166,JA139721,02-02-2017 19:30,016XX N FAIRFIELD AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1421,14,1,24,5,1157786,1910778,2017,02/14/2017 03:49:42 PM,41.91093076,-87.69578356,"(41.91093076, -87.695783562)"
10839167,JA141934,02-04-2017 20:30,012XX N LAKE SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1824,18,43,8,08B,1177057,1908558,2017,02/14/2017 03:49:42 PM,41.90442409,-87.6250566,"(41.904424094, -87.625056598)"
10839168,JA141860,02-04-2017 19:15,071XX S PRINCETON AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,731,7,6,69,08A,1175532,1857538,2017,02/14/2017 03:49:42 PM,41.76445548,-87.63218799,"(41.764455478, -87.632187992)"
10839169,JA141977,02-04-2017 04:00,064XX S CARPENTER ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,724,7,16,68,26,1170420,1862115,2017,02/14/2017 03:49:42 PM,41.77712815,-87.65079163,"(41.777128147, -87.650791627)"
10839170,JA141941,02-04-2017 19:50,014XX E 67TH ST,453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,TRUE,FALSE,321,3,5,43,04B,1186666,1860849,2017,02/14/2017 03:49:42 PM,41.77328486,-87.59127475,"(41.773284862, -87.591274753)"
10839171,JA141970,02-04-2017 19:41,079XX S LOOMIS BLVD,5131,OTHER OFFENSE,VIOLENT OFFENDER: ANNUAL REGISTRATION,STREET,FALSE,FALSE,612,6,21,71,26,1168380,1851969,2017,02/14/2017 03:49:42 PM,41.74933038,-87.65856201,"(41.749330381, -87.658562005)"
10839173,JA142008,02-04-2017 22:09,086XX S ASHLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,614,6,21,71,7,1167178,1847490,2017,02/14/2017 03:49:42 PM,41.73706515,-87.66309445,"(41.737065147, -87.663094454)"
10839174,JA142009,02-04-2017 12:00,038XX W GLADYS AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,1133,11,24,26,26,1150810,1898080,2017,02/14/2017 03:49:42 PM,41.87622558,-87.72174359,"(41.876225575, -87.721743592)"
10839175,JA141990,02-04-2017 21:50,0000X W 109TH PL,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,513,5,34,49,08A,1177986,1832360,2017,02/14/2017 03:49:42 PM,41.69530861,-87.62395405,"(41.695308608, -87.62395405)"
10839176,JA141886,02-01-2017 19:00,043XX S WABASH AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,FALSE,215,2,3,38,17,1177436,1876313,2017,02/14/2017 03:49:42 PM,41.81593313,-87.62464213,"(41.815933131, -87.624642127)"
